,Abomination,AbsorbingMan,AdamWarlock,Aero,AgathaHarkness,Agent13,AgentCoulson,AmericaChavez,Angel,Angela,AntMan,Apocalypse,Armor,ArnimZola,Attuma,BaronMordo,Bast,Beast,Bishop,BlackBolt,BlackCat,BlackPanther,BlackWidow,Blade,BlueMarvel,Brood,BuckyBarnes,Cable,CaptainAmerica,CaptainMarvel,Carnage,Cerebro,Cloak,ColleenWing,Colossus,Cosmo,Crossbones,Crystal,Cyclops,Dagger,Daredevil,Darkhawk,Dazzler,Deadpool,Death,Deathlok,Debrii,Destroyer,DevilDinosaur,DoctorOctopus,DoctorStrange,Domino,DrDoom,Dracula,Drax,EbonyMaw,Electro,Elektra,Enchantress,Falcon,Forge,Galactus,Gambit,Gamora,Ghost,GhostRider,Giganto,Goose,GreenGoblin,Groot,Hawkeye,Hazmat,Heimdall,Hela,Helicarrier,Hellcow,Hobgoblin,Hood,Hulk,Hulkbuster,HumanTorch,Iceman,Infinaut,InvisibleWoman,IronFist,IronMan,Ironheart,JaneFoster,JessicaJones,Jubilee,Juggernaut,KaZar,Killmonger,Kingpin,Klaw,Knull,Korg,Kraven,LadySif,Leader,Leech,Lizard,Lockjaw,LukeCage,MBaku,Magik,Magneto,Mantis,MariaHill,Maximus,Medusa,MilesMorales,MistyKnight,Modok,Mojo,MoonGirl,MoonKnight,Morbius,Morph,MrFantastic,MrNegative,MrSinister,MultipleMan,Mysterio,Mystique,Nakia,Namor,NickFury,Nightcrawler,Nova,Odin,Okoye,OmegaRed,Onslaught,Orka,Patriot,Polaris,ProfessorX,Psylocke,Punisher,Quake,Quicksilver,Quinjet,RedSkull,Rescue,Rhino,RocketRaccoon,Rockslide,Rogue,Ronan,Sabretooth,Sandman,Sauron,ScarletWitch,Scorpion,Sentinel,Sentry,Sera,ShadowKing,ShangChi,Shanna,SheHulk,Shocker,Shuri,SilverSurfer,Spectrum,SpiderMan,SpiderWoman,SquirrelGirl,Starlord,Storm,StrongGuy,Sunspot,SuperSkrull,Swarm,SwordMaster,Taskmaster,Thanos,TheCollector,TheThing,Thor,Titania,TyphoidMary,Uatu,Ultron,Valkyrie,Venom,Viper,Vision,Vulture,Warpath,Wasp,Wave,WhiteQueen,WhiteTiger,Wolfsbane,Wolverine,Wong,Yellowjacket,Yondu,Zabu,Zero
Abomination,0.0,0.001163843269106427,0.0024242424242424242,0.0007234145165179648,0.006769825918762089,0.0008340283569641367,0.001322314049586777,0.0009590264228314428,0.004214328717639976,0.0006070723933829109,0.0007649308620182407,0.000566159818828858,0.00040766408479412964,0.0007338776259058802,0.0010330578512396695,0.0005753739930955121,0.0,0.00023250406882120437,0.00021696680407897592,0.006493506493506494,0.000542740841248304,0.00019508388607101054,0.00036656891495601173,0.0007575757575757576,0.0027451481103166497,0.0021181055663814286,0.0005242738806752647,0.00020292207792207794,0.0010903639089546136,0.001336898395721925,0.0004182933630786392,0.0001901863826550019,0.0003741114852225963,0.0,0.0010045203415369162,0.0007688828584350972,0.0023923444976076554,0.0,0.01669150521609538,0.0,0.00012040939193257074,0.0,0.0034522439585730723,0.0006700915791824883,0.0003020235578375113,0.0005895531187359981,0.002835696413678065,0.00023369946249123628,0.0008258206592801597,0.0006619593998234775,0.000531632110579479,0.003830439223697651,0.0023333034191869335,0.0001938360147315371,0.0010449320794148381,0.0006243756243756244,0.00013795006207752792,0.0,0.0005767428447840819,0.0,0.0011837121212121212,0.0,0.0005699629524080935,0.0032535885167464117,0.0,0.0009050683829444891,0.0009835604889700718,0.00025680534155110427,0.00033732501264968796,0.0012202562538133007,0.006954793840039742,0.0,0.0005347593582887701,0.0007401011471567781,0.0,0.0002932551319648094,0.0006205398696866273,0.0005155525004296271,0.010826041821147858,0.00046500813764240875,0.0,0.00014145605431912486,0.0011907487978016944,0.0003246753246753247,0.00017185083347654237,0.0017767249037607344,0.00036539023677287344,0.0009817396426467701,0.0022254367419606096,0.0016987232177105595,0.0005432814197754436,0.002343521140513622,0.0006313131313131314,0.0,0.0017730496453900709,0.0,0.0006330716637123322,0.0002797202797202797,0.0006506180871828237,0.0007720517274657402,0.00064246707356248,0.0006803789187208876,0.0009950248756218905,0.00017930787161556393,0.0,0.0002548853016142736,0.0004367629625007799,0.0008045052292839903,0.0,0.0002033760423022168,0.008456659619450317,0.0,0.014106583072100314,0.00018421295017039698,0.000419903422212891,0.00021774632553075667,0.0006184291898577613,0.00021474588403722262,0.003367003367003367,0.0007816774798718049,0.00013609145345672293,0.00463821892393321,0.0004248088360237893,0.002612330198537095,0.0015049827130364042,0.0005753739930955121,0.002244668911335578,0.0009569377990430622,0.00043172566917478724,0.00031925931838135526,0.0007747933884297521,0.0013932427725531174,0.0003020235578375113,0.004477055092650168,0.0012626262626262627,0.011196524064171123,0.0,0.00023860653781913624,0.00015227653418608191,0.0065293822199899544,0.0,0.00833664152441445,0.0,0.000675401864109145,0.0002840909090909091,0.0009420631182289214,0.0010822510822510823,0.00023736055067647758,0.0007905138339920949,0.001962066710268149,0.0006163328197226503,0.0009276437847866419,0.0009372071227741331,0.001887888469358118,0.0004802744425385935,0.001486013986013986,0.0,7.912018355882586e-05,0.0,0.0003490536766987279,0.0,0.0005481168271865946,0.014928698752228164,0.0011069600110696,0.0007786645902277594,0.00074393691414968,0.00019425019425019425,0.003624282694050136,0.004069175991861648,0.006526806526806527,0.0004001867538184486,0.0003695491500369549,0.000535871895095196,0.0009671179883945841,8.86053517632465e-05,0.001016880211511084,0.0004914004914004914,0.0003281916639317361,0.00015304560759106213,0.028493894165535955,0.0010381135992881506,0.000546000546000546,0.0009453285016543249,0.002177463255307567,0.009429400386847196,0.00040048057669203043,0.00017415534656913968,0.0002518257365902795,0.0010297146219476316,0.0002450379808870375,0.0007215007215007215,0.0033143939393939395,0.0007905138339920949,0.0005611672278338945,0.0008243052284503062,0.0006313131313131314,0.0005912786400591279,0.00022295301265258348,0.0003741114852225963,0.0007093037002009694,0.0002649123581615082,0.000273000273000273
AbsorbingMan,0.005244755244755245,0.0,0.00896969696969697,0.005546177959971064,0.008220502901353965,0.0025020850708924102,0.004628099173553719,0.004828201990806575,0.003612281757977122,0.0020488693276673243,0.0018829067372756693,0.0017793594306049821,0.0028165882222139864,0.006788368039629392,0.004132231404958678,0.005178365937859608,0.007964844822850866,0.008602650546384562,0.002061184638750271,0.005411255411255411,0.0032564450474898234,0.01150994927818962,0.013196480938416423,0.0017316017316017316,0.0013406537282941778,0.008133525374904685,0.0012582573136206354,0.0012175324675324675,0.0010903639089546136,0.003843582887700535,0.002649191299498048,0.00399391403575504,0.003554059109614665,0.001638986013986014,0.0020090406830738324,0.0023518769787426504,0.00888585099111415,0.011111111111111112,0.002682563338301043,0.004971590909090909,0.007344972907886815,0.023581681476418318,0.014959723820483314,0.002457002457002457,0.0030202355783751134,0.0009432849899775969,0.010842368640533779,0.001635896237438654,0.0022021884247470924,0.0048543689320388345,0.003987240829346092,0.006384065372829418,0.007089652696760298,0.0051043483879304775,0.022988505747126436,0.001998001998001998,0.004552352048558422,0.0010185892538833714,0.0073534712709970446,0.0043586550435865505,0.0033143939393939395,0.004,0.009261897976631519,0.0032535885167464117,0.0071301247771836,0.006436041834271922,0.005198819727413236,0.00539291217257319,0.00809580030359251,0.004270896888346553,0.001987083954297069,0.017601547388781433,0.0042780748663101605,0.0027137042062415195,0.0017755681818181818,0.0036656891495601175,0.003878374185541421,0.0057570029214641695,0.0019279252558208513,0.003022552894675657,0.0035158211953792064,0.0033006412674462466,0.0035722463934050835,0.0030844155844155846,0.003952569169960474,0.003405389398874741,0.00796550716164864,0.003730610642057726,0.003894514298431067,0.006137322593018795,0.007605939876856212,0.002343521140513622,0.0031565656565656565,0.006269592476489028,0.0008059316569954867,0.003654636820465966,0.00962268928842745,0.004195804195804196,0.003430531732418525,0.006948465547191662,0.0024092515258592995,0.0034542314335060447,0.0017186793306196292,0.017213555675094135,0.004283674440742504,0.007221750212404418,0.004929182005365945,0.0028157683024939663,0.004545454545454545,0.004677648972950987,0.0010570824524312897,0.0032258064516129032,0.001567398119122257,0.000921064750851985,0.0039890825110224645,0.007076755579749592,0.005256648113790971,0.0014316392269148174,0.002946127946127946,0.0020323614476666927,0.006804572672836146,0.001484230055658627,0.0033984706881903144,0.002612330198537095,0.007606263982102908,0.006616800920598389,0.0005611672278338945,0.001594896331738437,0.0009251264339459727,0.0015962965919067763,0.010524276859504132,0.0019157088122605363,0.007852612503775294,0.00186543962193757,0.0,0.004344919786096257,0.005427408412483039,0.004175614411834884,0.008908177249885792,0.0,0.00522466039707419,0.0023818975784041284,0.004854831032841504,0.0031068485749020667,0.011931818181818182,0.006123410268487989,0.0021645021645021645,0.023023973415618324,0.006482213438735178,0.003924133420536298,0.0012326656394453005,0.0030921459492888066,0.0,0.004211443508568109,0.004253859348198971,0.0024475524475524478,0.01466275659824047,0.010048263311970883,0.038636363636363635,0.008338504498914056,0.019342359767891684,0.0034453057708871662,0.0017825311942959,0.010516120105161201,0.009733307377846992,0.0011902990626394881,0.0236013986013986,0.0024161884627000906,0.0018496254508462036,0.004662004662004662,0.005335823384245981,0.003695491500369549,0.0044445845416719205,0.01160541586073501,0.0013290802764486975,0.0013219442749644091,0.005405405405405406,0.0036101083032490976,0.0010713192531374349,0.0013568521031207597,0.005487171881951654,0.003549003549003549,0.008980620765716086,0.00326619488296135,0.0016924564796905223,0.016019223067681217,0.0036572622779519333,0.008813900780659783,0.00088261253309797,0.0036755697133055622,0.000481000481000481,0.00390625,0.006007905138339921,0.0036075036075036075,0.005887894488930758,0.005934343434343434,0.0016260162601626016,0.014324731062928487,0.011971567527123082,0.002482562950703393,0.018985385668241424,0.0012285012285012285
AdamWarlock,0.005827505827505828,0.004784688995215311,0.0,0.0010248372317337834,0.004352030947775629,0.002144644346479209,0.002644628099173554,0.002050332352260326,0.002408187838651415,0.004097738655334649,0.0018829067372756693,0.0014558395341313492,0.0014082941111069932,0.004403265755435281,0.002066115702479339,0.0034522439585730723,0.021422686075254053,0.0041850732387816785,0.003579952267303103,0.005411255411255411,0.0016282225237449117,0.0031213421771361686,0.0023826979472140763,0.0021645021645021645,0.0019790602655771197,0.0033042446835550286,0.0005242738806752647,0.0012175324675324675,0.001362954886193267,0.0006684491978609625,0.0007668711656441718,0.005895777862305059,0.002618780396558174,0.0008741258741258741,0.0008371002846140967,0.0016734509271822706,0.001367053998632946,0.00909090909090909,0.00029806259314456036,0.0,0.003973509933774834,0.0023923444976076554,0.004602991944764097,0.0013401831583649765,0.0038508003624282694,0.00023582124749439923,0.002335279399499583,0.0007010983874737088,0.002271006813020439,0.003971756398940865,0.0002658160552897395,0.0010214504596527069,0.0007179395135959796,0.0010984040834787104,0.009404388714733543,0.006118881118881119,0.006207752793488757,0.0,0.0009372071227741331,0.0018679950186799503,0.0023674242424242425,0.02,0.004702194357366771,0.003444976076555024,0.008912655971479501,0.0011061946902654867,0.0012645777715329493,0.0023112480739599386,0.004722550177095631,0.011592434411226357,0.0014903129657228018,0.0065764023210831725,0.0008021390374331551,0.0016035524855063526,0.0014204545454545455,0.0010263929618768328,0.0034129692832764505,0.0026636879188864067,0.001483019427554501,0.0020925366193908393,0.0010045203415369162,0.0018389287061486232,0.0010533547057476529,0.0021103896103896102,0.001374806667812339,0.008587503701510216,0.008477053493130663,0.007853917141174161,0.000667631022588183,0.0025206860649898623,0.00199203187250996,0.0010741138560687433,0.0009995791245791246,0.0004478280340349306,0.00016118633139909736,0.01187756966651439,0.0012661433274246644,0.0002797202797202797,0.0008280593836872301,0.0015441034549314803,0.0011243173787343398,0.0013607578374417752,0.002170963364993216,0.006813699121391429,0.0014278914802475012,0.009600679694137639,0.0009359206339302427,0.005229283990345938,0.0015151515151515152,0.0016270083384177345,0.0005285412262156448,0.0,0.0013434841021047917,0.0017500230266187713,0.0025194205332773464,0.002014153511159499,0.0015460729746444033,0.001717967072297781,0.005471380471380472,0.0011725162198077074,0.01401741970604246,0.0009276437847866419,0.0004248088360237893,0.003134796238244514,0.005897905226764287,0.0028768699654775605,0.0005611672278338945,0.0012759170653907496,0.0010484766251387689,0.0007183334663580493,0.002840909090909091,0.0017415534656913968,0.001812141347025068,0.002611615470712598,0.0012626262626262627,0.0021724598930481284,0.001110151720735167,0.002863278453829635,0.009365006852444038,0.0005022601707684581,0.006269592476489028,0.001984914648670107,0.0012375059495478343,0.0009455626097528029,0.0017045454545454545,0.009891662741403674,0.006493506493506494,0.002136244956088298,0.0061660079051383395,0.007194244604316547,0.0015408320493066256,0.0021645021645021645,0.0009372071227741331,0.001887888469358118,0.0013036020583190395,0.0017482517482517483,0.002932551319648094,0.0020571247725294723,0.004545454545454545,0.00221067328575861,0.0,0.0015660480776759846,0.001336898395721925,0.0026290300262903003,0.004282655246252677,0.0011902990626394881,0.003108003108003108,0.000906070673512534,0.0013872190881346527,0.006526806526806527,0.0012672580537584205,0.0003695491500369549,0.0018913125709242213,0.0009671179883945841,0.0013290802764486975,0.0008135041692088672,0.0020884520884520883,0.0032819166393173614,0.0021426385062748698,0.0004522840343735866,0.005487171881951654,0.00273000273000273,0.0020482117535843706,0.005443658138268917,0.0012088974854932303,0.015618742490989187,0.0012190874259839777,0.001007302946361118,0.0007355104442483084,0.0002450379808870375,0.0002405002405002405,0.005445075757575758,0.003873517786561265,0.0008818342151675485,0.005534620819594913,0.005176767676767677,0.0016999260901699926,0.006186946101109191,0.027684249906472128,0.0031918666509043623,0.002516667402534328,0.0015015015015015015
Aero,0.006993006993006993,0.011897064528643477,0.004121212121212121,0.0,0.016924564796905222,0.011795543905635648,0.022479338842975205,0.009623334104963788,0.005418422636965683,0.0066019122780391565,0.0018829067372756693,0.0006470397929472663,0.01397175999703517,0.011099899091826439,0.00981404958677686,0.015535097813578827,0.0008239494644328481,0.0053475935828877,0.004122369277500542,0.007575757575757576,0.0037991858887381274,0.006827936012485368,0.010080645161290322,0.0003246753246753247,0.002872829417773238,0.003050072015589257,0.016147635524798153,0.007913961038961038,0.0016355458634319203,0.016878342245989306,0.014082543223647518,0.0011411182959300114,0.026374859708193043,0.00513548951048951,0.0020090406830738324,0.015422885572139304,0.009569377990430622,0.0030303030303030303,0.00029806259314456036,0.03835227272727273,0.026610475617098134,0.012303485987696514,0.0011507479861910242,0.004467277194549922,0.013289036544850499,0.017097040443343946,0.005170975813177648,0.0060761860247721435,0.01761750739797674,0.01787290379523389,0.028176501860712386,0.006894790602655771,0.021627927847078884,0.00381210828972023,0.005747126436781609,0.013861138861138862,0.016967857635535936,0.0028011204481792717,0.012327878307259751,0.0043586550435865505,0.0033143939393939395,0.002909090909090909,0.001567398119122257,0.01263157894736842,0.0053475935828877,0.004223652453740949,0.008430518476886329,0.005136106831022085,0.009951087873165796,0.003050640634533252,0.0,0.0017408123791102514,0.027807486631016044,0.002590354015048723,0.0017755681818181818,0.001466275659824047,0.009928637914986037,0.015810276679841896,0.006228681595728904,0.00744013020227854,0.026117528879959818,0.014900037721614485,0.006594916418594001,0.004058441558441558,0.03144870252620725,0.002220906129700918,0.0010961707103186204,0.011388179854702533,0.009680649827528653,0.008000438380185215,0.027345164795364,0.002245874426325554,0.01588804713804714,0.06672637707120466,0.002740167633784655,0.003654636820465966,0.00785008863003292,0.035524475524475525,0.0027207665464008992,0.045744064852345105,0.030999036299389656,0.023813262155231066,0.011216644052464949,0.0032275416890801506,0.005235602094240838,0.003483432455395072,0.03188369626255694,0.003218020917135961,0.00909090909090909,0.023388244864754933,0.0015856236786469344,0.04897360703812317,0.0006717420510523958,0.0013815971262779773,0.006298551333193366,0.01437125748502994,0.0024737167594310453,0.0005010737294201861,0.003787878787878788,0.008285781286641132,0.00027218290691344586,0.00037105751391465676,0.01826677994902294,0.01123301985370951,0.0030099654260728084,0.0008630609896432681,0.001122334455667789,0.007655502392344498,0.010238065869002097,0.009258520233059302,0.00690857438016529,0.004353883664228492,0.0033222591362126247,0.0012436264146250466,0.013888888888888888,0.001002673796791444,0.03959541137288763,0.01586733476497256,0.0063194761687224,0.0010045203415369162,0.025078369905956112,0.0031758634378721714,0.024083769633507852,0.01620964473861948,0.01534090909090909,0.0037682524729156855,0.004112554112554113,0.011868027533823879,0.0052173913043478265,0.008502289077828646,0.0015408320493066256,0.011750154607297465,0.03280224929709466,0.011617775196049956,0.01632933104631218,0.018444055944055945,0.010263929618768328,0.0071999367038531525,0.013636363636363636,0.020439031957803288,0.0019342359767891683,0.02858037741758672,0.000445632798573975,0.020755500207555,0.005645318279151256,0.0008927242969796162,0.01893939393939394,0.006040471156750227,0.009063164709146398,0.005128205128205128,0.01260588274528113,0.0007390983000739098,0.016328331862312445,0.0038684719535783366,0.004164451532872586,0.0006101281269066504,0.01818181818181818,0.021988841483426322,0.003520048974594429,0.0004522840343735866,0.01705472341687676,0.020202020202020204,0.010083504017646133,0.0005443658138268917,0.00024177949709864604,0.002002402883460152,0.0038314176245210726,0.011583983883152859,0.02206531332744925,0.036020583190394515,0.0031265031265031266,0.007930871212121212,0.023636363636363636,0.026695526695526696,0.002237399905793688,0.001388888888888889,0.004656319290465632,0.003009865670809877,0.006359895248784137,0.016432202387989123,0.009227780475959204,0.016107016107016106
AgathaHarkness,0.008158508158508158,0.002198370619423251,0.002181818181818182,0.0021099590065107305,0.0,0.001310615989515072,0.0019834710743801653,0.0034392671715334504,0.003612281757977122,0.0004553042950371832,0.0007649308620182407,0.0014558395341313492,0.00029648297075936703,0.0013760205485735253,0.002066115702479339,0.0017261219792865361,0.0,0.00046500813764240875,0.00021696680407897592,0.005411255411255411,0.004070556309362279,0.0,0.00036656891495601173,0.0024891774891774893,0.0005745658835546476,8.472422265525714e-05,0.0,0.00040584415584415587,0.0001362954886193267,0.007520053475935829,0.0,0.0001901863826550019,0.0005611672278338945,0.0005463286713286714,0.0003348401138456387,0.0002261420171867933,0.008202323991797676,0.00101010101010101,0.0,0.0007102272727272727,0.0009632751354605659,0.0010252904989747095,0.0011507479861910242,0.0,0.002189670794321957,0.0,0.000500417014178482,0.0009347978499649451,0.003234464248847292,0.005516328331862313,0.000531632110579479,0.021450459652706845,0.0011666517095934668,0.001033792078568198,0.0036572622779519333,0.0017482517482517483,0.0016554007449303353,0.0005092946269416857,0.0013697642563621946,0.0006226650062266501,0.00023674242424242425,0.0,0.0017098888572242804,0.004593301435406699,0.0,0.0083467417538214,0.004215259238443164,0.0015408320493066256,0.0006746500252993759,0.004270896888346553,0.0004967709885742673,0.00019342359767891682,0.0016042780748663102,0.004934007647711854,0.0017755681818181818,0.003372434017595308,0.0012410797393732546,0.00017185083347654237,0.005635473824707104,0.0,0.0,0.0007072802715956243,0.002702083810396153,0.0003246753246753247,0.0,0.0011844832691738228,0.00014615609470914936,0.0005890437855880621,0.0020028930677645487,0.0054249547920434,0.00018109380659181456,0.0009764671418806757,0.00026304713804713804,0.0,0.00048355899419729207,0.0,0.0016459863256520638,0.0002797202797202797,0.0057372685869758085,0.0005790387955993051,0.0009637006103437199,0.0003140210394096404,0.000271370420624152,0.00017930787161556393,0.0009519276534983341,0.0014443500424808837,0.001622262432145754,0.0012067578439259854,0.0007575757575757576,0.0006101281269066504,0.0,0.0002932551319648094,0.0002239140170174653,0.0008289582757667864,0.0006298551333193366,0.00027218290691344586,0.004019789734075448,0.0010021474588403723,0.009259259259259259,7.81677479871805e-05,0.00013609145345672293,0.00018552875695732838,0.0,0.0010449320794148381,4.067520846044336e-05,0.0011507479861910242,0.0005611672278338945,0.003189792663476874,0.00012335019119279634,7.981482959533881e-05,0.0016787190082644629,0.00017415534656913968,0.0024161884627000906,0.000373087924387514,0.0012626262626262627,0.00016711229946524063,0.0002467003823855927,0.0015509424958243855,0.00038069133546520483,0.0,0.0010449320794148381,0.011909487892020643,0.0002855782960495002,0.0018911252195056058,0.0008522727272727272,0.001413094677343382,0.0006493506493506494,0.0023736055067647755,0.0,0.0,0.0,0.0037105751391465678,0.0,0.0010165553296543712,0.000823327615780446,8.741258741258741e-05,0.0,0.0014241633040588653,0.0022727272727272726,0.000930809804529941,0.0019342359767891683,0.0011745360582569885,0.0,0.0016604400166044002,0.0,0.0005951495313197441,0.0006798756798756799,0.003926306251887647,0.0007398501803384815,0.0,0.0004001867538184486,0.0003695491500369549,0.0007565250283696885,0.0019342359767891683,0.0002658160552897395,0.003254016676835469,0.003931203931203931,0.0006563833278634722,0.00030609121518212427,0.0004522840343735866,0.0008898116565327006,0.000819000819000819,0.0011028832519300457,0.0005443658138268917,0.00024177949709864604,0.00040048057669203043,0.0,0.0002518257365902795,0.0023536334215945864,0.0002450379808870375,0.0,0.0003551136363636364,0.007430830039525692,0.001282667949334616,0.0004710315591144607,0.0002525252525252525,0.0006651884700665188,0.0001672147594894376,0.0003741114852225963,0.0005910864168341412,0.0006622808954037706,0.0001365001365001365
Agent13,0.004079254079254079,0.002715634294581663,0.004363636363636364,0.005968169761273209,0.005319148936170213,0.0,0.048264462809917356,0.00651476569992394,0.007826610475617099,0.008423129458187888,0.003118564283612827,0.0035587188612099642,0.00507727087425416,0.005412347491055867,0.005165289256198347,0.004027617951668585,0.0024718483932985444,0.01860032550569635,0.007051421132566718,0.003246753246753247,0.0029850746268656717,0.0023410066328521262,0.0018328445747800588,0.001406926406926407,0.0028089887640449437,0.0003388968906210286,0.006605850896508336,0.05803571428571429,0.0043614556358184545,0.00267379679144385,0.004601226993865031,0.0007607455306200076,0.001122334455667789,0.0018575174825174825,0.0026787209107651095,0.007236544549977386,0.007518796992481203,0.00202020202020202,0.0,0.002130681818181818,0.004214328717639976,0.000683526999316473,0.0,0.0011168192986374804,0.0012080942313500453,0.005777620563612781,0.000500417014178482,0.001635896237438654,0.03434037574839997,0.0011032656663724624,0.0013290802764486975,0.001787538304392237,0.002153818540787939,0.001873748142404859,0.0020898641588296763,0.001998001998001998,0.0012415505586977514,0.006620830150241915,0.004037199913488573,0.033623910336239106,0.0014204545454545455,0.0,0.002707324023938444,0.003062200956937799,0.0017825311942959,0.0037208366854384555,0.0011240691302515104,0.0017976373908577298,0.0018552875695732839,0.006101281269066504,0.003974167908594138,0.0005802707930367504,0.0008021390374331551,0.0018502528678919453,0.01953125,0.0010263929618768328,0.0013962147067949117,0.005499226671249356,0.0035592466261308024,0.0034875610323180655,0.0025113008538422904,0.0071199547340626175,0.0020151133501259445,0.0008116883116883117,0.002405911668671593,0.003035238377257921,0.003800058462437884,0.0027488709994109564,0.008234115945254257,0.0038906241437887006,0.0018109380659181455,0.0033199882823942975,0.004261363636363636,0.004030452306314375,0.0024177949709864605,0.00045682960255824577,0.0051911876424411245,0.0005594405594405594,0.0040220027207665465,0.007334491410924532,0.0019274012206874397,0.004134610352226933,0.0028946178199909544,0.0010758472296933835,0.0009519276534983341,0.0022090059473237043,0.0018718412678604855,0.04022526146419952,0.056818181818181816,0.001525320317266626,0.002642706131078224,0.0008797653958944282,0.0006717420510523958,0.0058948144054527035,0.001679613688851564,0.023407729994556342,0.0030921459492888066,0.004724409448818898,0.015993265993265993,0.003986555147346205,0.0009526401741970605,0.0007421150278293135,0.0008496176720475786,0.0013061650992685476,0.005897905226764287,0.00431530494821634,0.0,0.05071770334928229,0.004440606882940668,0.004389815627743635,0.004842458677685951,0.006792058516196447,0.001812141347025068,0.004228329809725159,0.0025252525252525255,0.001002673796791444,0.0006167509559639817,0.0034597947983774757,0.0033500837520938024,0.0045203415369161224,0.0073145245559038665,0.003969829297340214,0.027129938124702522,0.0014858841010401188,0.003693181818181818,0.001413094677343382,0.004112554112554113,0.002136244956088298,0.004110671936758893,0.007848266841072597,0.003389830508474576,0.0015460729746444033,0.0,0.007115887307580599,0.007272727272727273,0.03365384615384615,0.001466275659824047,0.0024527256903236015,0.006818181818181818,0.007291343468817871,0.0019342359767891683,0.004463237021376556,0.000445632798573975,0.0005534800055348,0.0008759976640062293,0.0016366612111292963,0.002913752913752914,0.002718212020537602,0.0013872190881346527,0.0032634032634032634,0.004735543253518309,0.004434589800443459,0.004192409532215357,0.006769825918762089,0.004075846181109339,0.0013219442749644091,0.005405405405405406,0.002953724975385625,0.04621977349250077,0.0004522840343735866,0.002669434969598102,0.001365001365001365,0.00047266425082716245,0.005988023952095809,0.0016924564796905223,0.00040048057669203043,0.0006966213862765587,0.000503651473180559,0.0019123271550456017,0.0012251899044351876,0.002886002886002886,0.001065340909090909,0.0020553359683794467,0.03222703222703223,0.004592557701365992,0.00101010101010101,0.004434589800443459,0.003009865670809877,0.001122334455667789,0.005910864168341411,0.004680118327519979,0.001911001911001911
